,V.1,V.2,V.3,V.4,V.5,V.6,V.7,V.8,V.9,V.10,V.11,V.12,V.13,V.14,V.15,V.16,V.17,V.18,V.19,V.20,V.21,V.22,V.23,V.24,V.25,V.26,V.27,V.28,V.29,V.30,V.31,V.32,V.33,V.34,V.35,V.36,V.37,V.38,V.39,V.40,V.41,V.42,V.43,V.44,V.45,V.46,V.47,V.48,V.49,V.50,V.51,V.52,V.53,V.54,V.55,V.56,V.57,V.58,V.59,V.60,V.61,V.62,V.63,V.64,V.65,V.66,V.67,V.68,V.69,V.70,V.71,V.72,V.73,V.74,V.75,V.76,V.77,V.78,V.79,V.80,V.81,V.82,V.83,V.84,V.85,V.86,V.87,V.88,V.89,V.90,V.91,V.92,V.93,V.94,V.95,V.96,V.97,V.98,V.99,V.100,V.101,V.102,V.103,V.104,V.105,V.106,V.107,V.108,V.109,V.110,V.111,V.112,V.113,V.114,V.115,V.116,V.117,V.118,V.119,V.120,V.121,V.122,V.123,V.124,V.125,V.126,V.127,V.128,V.129,V.130,V.131,V.132,Class
1,-0.18528226,-0.12734395,0.02573994,-0.21564376,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.18528226,-0.12734395,-0.09729591,-0.00167415,-0.18528226,-0.12734395,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.20292647,0.11237034,0.02573994,-0.21564376,0.06232582,0.1028788,-0.18528226,-0.12734395,-0.03667828,-0.2374539,-0.19695304,-0.11783286,-0.20292647,0.11237034,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.0636954,-0.03358733,0.0510232,-0.17565216,-0.18903531,0.1636812,-0.18528226,-0.12734395,-0.0827577,-0.04258499,-0.18903531,0.1636812,0.147165,0.15335087,0.16728039,-0.14535777,-0.10417101,0.08743955,-0.09729591,-0.00167415,-0.09729591,-0.00167415,0.02573994,-0.21564376,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.0636954,-0.03358733,-0.19695304,-0.11783286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.17189783,-0.09080684,-0.00860435,-0.0274686,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.0827577,-0.04258499,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.00860435,-0.0274686,-0.0827577,-0.04258499,-0.17189783,-0.09080684,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.06232582,0.1028788,-0.0636954,-0.03358733,-0.03667828,-0.2374539,-0.03667828,-0.2374539,-0.20292647,0.11237034,-0.0636954,-0.03358733,0.0510232,-0.17565216,-0.0368077,0.0713087,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.20292647,0.11237034,-0.0827577,-0.04258499,-0.00860435,-0.0274686,-0.18528226,-0.12734395,-0.12911166,0.1863275,-0.18903531,0.1636812,-0.0827577,-0.04258499,-0.17189783,-0.09080684,0.0510232,-0.17565216,-0.20292647,0.11237034,-0.00860435,-0.0274686,0.0510232,-0.17565216,-0.12911166,0.1863275,-0.20292647,0.11237034,-0.19695304,-0.11783286,0.147165,0.15335087,0.0510232,-0.17565216,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.18903531,0.1636812,-0.17189783,-0.09080684,-0.18528226,-0.12734395,0.147165,0.15335087,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.12911166,0.1863275,-0.03667828,-0.2374539,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.09729591,-0.00167415,0.0510232,-0.17565216,-0.0827577,-0.04258499,-0.0636954,-0.03358733,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.0827577,-0.04258499,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.19695304,-0.11783286,0.0510232,-0.17565216,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.0636954,-0.03358733,-0.09729591,-0.00167415,-0.12911166,0.1863275,-0.12911166,0.1863275,-0.10417101,0.08743955,-0.20292647,0.11237034,-0.18528226,-0.12734395,-0.0827577,-0.04258499,-0.20292647,0.11237034,-0.12911166,0.1863275,-0.18903531,0.1636812,-0.18528226,-0.12734395,0.18566078,0.5051171,0.0510232,-0.17565216,-0.12911166,0.1863275,-0.09729591,-0.00167415,-0.09729591,-0.00167415,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.03667828,-0.2374539,-0.18903531,0.1636812,-0.10417101,0.08743955,-0.0827577,-0.04258499,-0.19695304,-0.11783286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.12911166,0.1863275,-0.17189783,-0.09080684,-0.0636954,-0.03358733,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.18528226,-0.12734395,0.16728039,-0.14535777,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.18903531,0.1636812,-0.20292647,0.11237034,-0.0827577,-0.04258499,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.12911166,0.1863275,-0.03667828,-0.2374539,-0.03667828,-0.2374539,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.17189783,-0.09080684,0.16728039,-0.14535777,-0.20292647,0.11237034,-0.0636954,-0.03358733,-0.12911166,0.1863275,-0.0368077,0.0713087,-0.18528226,-0.12734395,0.0510232,-0.17565216,-0.18903531,0.1636812,-0.17189783,-0.09080684,-0.09729591,-0.00167415,-0.19695304,-0.11783286,0.147165,0.15335087,-0.18528226,-0.12734395,-0.19695304,-0.11783286,-0.18528226,-0.12734395,-0.10417101,0.08743955,0.02573994,-0.21564376,0.147165,0.15335087,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.0636954,-0.03358733,0.02573994,-0.21564376,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.19695304,-0.11783286,0.02573994,-0.21564376,0.02573994,-0.21564376,-0.09729591,-0.00167415,-0.17189783,-0.09080684,-0.12911166,0.1863275,-0.18528226,-0.12734395,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.0827577,-0.04258499,-0.03667828,-0.2374539,-0.10417101,0.08743955,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.19695304,-0.11783286,0.0510232,-0.17565216,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.0636954,-0.03358733,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.0827577,-0.04258499,-0.12911166,0.1863275,-0.10417101,0.08743955,-0.20292647,0.11237034,-0.20292647,0.11237034,-0.19695304,-0.11783286,-0.0368077,0.0713087,-0.03667828,-0.2374539,-0.00860435,-0.0274686,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.09729591,-0.00167415,-0.09729591,-0.00167415,-0.0636954,-0.03358733,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.147165,0.15335087,-0.10417101,0.08743955,-0.18903531,0.1636812,-0.19695304,-0.11783286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.00860435,-0.0274686,0.0510232,-0.17565216,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.19695304,-0.11783286,-0.09729591,-0.00167415,0.0510232,-0.17565216,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.0827577,-0.04258499,-0.17189783,-0.09080684,0.147165,0.15335087,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.19695304,-0.11783286,0.0510232,-0.17565216,-0.12911166,0.1863275,-0.17189783,-0.09080684,-0.20292647,0.11237034,0.06232582,0.1028788,0.0510232,-0.17565216,-0.19695304,-0.11783286,-0.0636954,-0.03358733,-0.17189783,-0.09080684,-0.0636954,-0.03358733,-0.00860435,-0.0274686,0.02573994,-0.21564376,0.02573994,-0.21564376,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.0636954,-0.03358733,-0.09729591,-0.00167415,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.18528226,-0.12734395,0.18566078,0.5051171,0.0510232,-0.17565216,-0.12911166,0.1863275,-0.09729591,-0.00167415,-0.09729591,-0.00167415,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.03667828,-0.2374539,-0.18903531,0.1636812,-0.18903531,0.1636812,-0.18903531,0.1636812,-0.19695304,-0.11783286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.12911166,0.1863275,-0.0827577,-0.04258499,-0.12911166,0.1863275,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.09729591,-0.00167415,-0.18528226,-0.12734395,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.0827577,-0.04258499,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.0636954,-0.03358733,0.147165,0.15335087,-0.18903531,0.1636812,-0.10417101,0.08743955,0.16728039,-0.14535777,-0.18903531,0.1636812,-0.18528226,-0.12734395,0.18566078,0.5051171,0.0510232,-0.17565216,-0.12911166,0.1863275,-0.09729591,-0.00167415,-0.09729591,-0.00167415,-0.18903531,0.1636812,-0.03667828,-0.2374539,-0.17189783,-0.09080684,0.0510232,-0.17565216,-0.10417101,0.08743955,-0.18903531,0.1636812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.0827577,-0.04258499,-0.0827577,-0.04258499,-0.12911166,0.1863275,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.0827577,-0.04258499,-0.18528226,-0.12734395,-0.19695304,-0.11783286,-0.18528226,-0.12734395,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.0827577,-0.04258499,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.18528226,-0.12734395,-0.03667828,-0.2374539,-0.03667828,-0.2374539,-0.17189783,-0.09080684,-0.0636954,-0.03358733,-0.12911166,0.1863275,-0.18903531,0.1636812,-0.10417101,0.08743955,-0.00860435,-0.0274686,0.02573994,-0.21564376,-0.18528226,-0.12734395,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.00860435,-0.0274686,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.09729591,-0.00167415,-0.17189783,-0.09080684,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.18903531,0.1636812,-0.17189783,-0.09080684,-0.12911166,0.1863275,-0.12911166,0.1863275,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.09729591,-0.00167415,-0.17189783,-0.09080684,-0.12911166,0.1863275,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.0827577,-0.04258499,-0.12911166,0.1863275,-0.12911166,0.1863275,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.03667828,-0.2374539,-0.19695304,-0.11783286,-0.18528226,-0.12734395,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.20292647,0.11237034,-0.10417101,0.08743955,0.16728039,-0.14535777,0.4283063,-0.16444807,-0.03667828,-0.2374539,-0.0636954,-0.03358733,-0.19695304,-0.11783286,-0.19695304,-0.11783286,0.4283063,-0.16444807,-0.00860435,-0.0274686,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.00860435,-0.0274686,0.0510232,-0.17565216,0.18566078,0.5051171,-0.09729591,-0.00167415,-0.09729591,-0.00167415,0.02573994,-0.21564376,-0.18528226,-0.12734395,-0.0636954,-0.03358733,-0.17189783,-0.09080684,-0.10417101,0.08743955,0.147165,0.15335087,-0.19695304,-0.11783286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.17189783,-0.09080684,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.12911166,0.1863275,-0.18528226,-0.12734395,0.06232582,0.1028788,-0.03667828,-0.2374539,-0.0827577,-0.04258499,-0.0827577,-0.04258499,-0.0827577,-0.04258499,-0.03667828,-0.2374539,-0.03667828,-0.2374539,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.19695304,-0.11783286,-0.03667828,-0.2374539,-0.03667828,-0.2374539,-0.12911166,0.1863275,0.06232582,0.1028788,0.0510232,-0.17565216,0.06232582,0.1028788,-0.20292647,0.11237034,0.147165,0.15335087,-0.00860435,-0.0274686,-0.0636954,-0.03358733,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.03667828,-0.2374539,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.00860435,-0.0274686,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.20292647,0.11237034,-0.20292647,0.11237034,0.147165,0.15335087,0.0510232,-0.17565216,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.18903531,0.1636812,-0.03667828,-0.2374539,-0.19695304,-0.11783286,0.147165,0.15335087,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.20292647,0.11237034,-0.03667828,-0.2374539,-0.0827577,-0.04258499,-0.18528226,-0.12734395,-0.17189783,-0.09080684,0.06232582,0.1028788,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.18528226,-0.12734395,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.19695304,-0.11783286,0.0510232,-0.17565216,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.12911166,0.1863275,0.06232582,0.1028788,0.0510232,-0.17565216,-0.0636954,-0.03358733,-0.12911166,0.1863275,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.10417101,0.08743955,-0.00860435,-0.0274686,0.02573994,-0.21564376,-0.00860435,-0.0274686,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.09729591,-0.00167415,-0.12911166,0.1863275,0.147165,0.15335087,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.0510232,-0.17565216,-0.10417101,0.08743955,0.16728039,-0.14535777,0.147165,0.15335087,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.20292647,0.11237034,-0.09729591,-0.00167415,0.02573994,-0.21564376,-0.0827577,-0.04258499,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.0827577,-0.04258499,-0.19695304,-0.11783286,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.19695304,-0.11783286,0.0510232,-0.17565216,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.0636954,-0.03358733,0.0510232,-0.17565216,-0.20292647,0.11237034,-0.17189783,-0.09080684,0.0510232,-0.17565216,0.02573994,-0.21564376,0.02573994,-0.21564376,0.4283063,-0.16444807,-0.19695304,-0.11783286,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.17189783,-0.09080684,0.4283063,-0.16444807,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.0827577,-0.04258499,0.02573994,-0.21564376,-0.10417101,0.08743955,0.02573994,-0.21564376,0.147165,0.15335087,0.02573994,-0.21564376,0.02573994,-0.21564376,0.0510232,-0.17565216,0.16728039,-0.14535777,-0.09729591,-0.00167415,-0.09729591,-0.00167415,0.02573994,-0.21564376,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.10417101,0.08743955,0.02573994,-0.21564376,-0.19695304,-0.11783286,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.20292647,0.11237034,-0.03667828,-0.2374539,-0.0827577,-0.04258499,-0.18528226,-0.12734395,-0.17189783,-0.09080684,0.06232582,0.1028788,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.18528226,-0.12734395,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.10417101,0.08743955,0.0510232,-0.17565216,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.0636954,-0.03358733,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.20292647,0.11237034,-0.20292647,0.11237034,-0.20292647,0.11237034,-0.18528226,-0.12734395,-0.19695304,-0.11783286,-0.18528226,-0.12734395,0.02573994,-0.21564376,-0.00860435,-0.0274686,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.09729591,-0.00167415,-0.12911166,0.1863275,0.147165,0.15335087,-0.0368077,0.0713087,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.0510232,-0.17565216,-0.10417101,0.08743955,0.16728039,-0.14535777,0.147165,0.15335087,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.17189783,-0.09080684,-0.00860435,-0.0274686,-0.17189783,-0.09080684,-0.17189783,-0.09080684,0.02573994,-0.21564376,-0.20292647,0.11237034,-0.03667828,-0.2374539,-0.17189783,-0.09080684,-0.03667828,-0.2374539,-0.0827577,-0.04258499,-0.18528226,-0.12734395,-0.19695304,-0.11783286,0.16728039,-0.14535777,0.02573994,-0.21564376,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.00860435,-0.0274686,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.06232582,0.1028788,0.0510232,-0.17565216,-0.19695304,-0.11783286,0.0510232,-0.17565216,-0.20292647,0.11237034,-0.0636954,-0.03358733,-0.20292647,0.11237034,-0.10417101,0.08743955,-0.17189783,-0.09080684,0.0510232,-0.17565216,-0.12911166,0.1863275,-0.18903531,0.1636812,-0.09729591,-0.00167415,-0.00860435,-0.0274686,-0.18903531,0.1636812,-0.0368077,0.0713087,0.147165,0.15335087,-0.18903531,0.1636812,-0.0368077,0.0713087,0.0510232,-0.17565216,0.147165,0.15335087,0.02573994,-0.21564376,-0.00860435,-0.0274686,0.0510232,-0.17565216,-0.18903531,0.1636812,-0.18528226,-0.12734395,-0.19695304,-0.11783286,0.147165,0.15335087,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.18903531,0.1636812,-0.03667828,-0.2374539,-0.20292647,0.11237034,-0.20292647,0.11237034,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,0.02573994,-0.21564376,-0.20292647,0.11237034,-0.18903531,0.1636812,-0.10417101,0.08743955,-0.03667828,-0.2374539,-0.09729591,-0.00167415,0.02573994,-0.21564376,0.18566078,0.5051171,0.02573994,-0.21564376,-0.0827577,-0.04258499,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.03667828,-0.2374539,-0.19695304,-0.11783286,0.06232582,0.1028788,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.20292647,0.11237034,-0.0636954,-0.03358733,-0.18528226,-0.12734395,-0.0368077,0.0713087,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.17189783,-0.09080684,0.147165,0.15335087,-0.17189783,-0.09080684,0.0510232,-0.17565216,0.0510232,-0.17565216,0.02573994,-0.21564376,0.02573994,-0.21564376,0.02573994,-0.21564376,0.02573994,-0.21564376,0.02573994,-0.21564376,-0.18528226,-0.12734395,-0.18903531,0.1636812,0.0510232,-0.17565216,-0.12911166,0.1863275,0.16728039,-0.14535777,-0.17189783,-0.09080684,-0.12911166,0.1863275,0.0510232,-0.17565216,-0.0636954,-0.03358733,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.19695304,-0.11783286,0.02573994,-0.21564376,0.18566078,0.5051171,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.0636954,-0.03358733,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.00860435,-0.0274686,-0.17189783,-0.09080684,0.0510232,-0.17565216,0.02573994,-0.21564376,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.18528226,-0.12734395,-0.20292647,0.11237034,-0.18528226,-0.12734395,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.0827577,-0.04258499,-0.03667828,-0.2374539,-0.19695304,-0.11783286,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.12911166,0.1863275,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.18528226,-0.12734395,-0.03667828,-0.2374539,-0.17189783,-0.09080684,-0.12911166,0.1863275,-0.0636954,-0.03358733,0.0510232,-0.17565216,-0.09729591,-0.00167415,-0.18903531,0.1636812,-0.10417101,0.08743955,-0.20292647,0.11237034,-0.18903531,0.1636812,0.02573994,-0.21564376,-0.17189783,-0.09080684,0.16728039,-0.14535777,-0.03667828,-0.2374539,0.02573994,-0.21564376,0.02573994,-0.21564376,0.02573994,-0.21564376,-0.18528226,-0.12734395,0.18566078,0.5051171,0.0510232,-0.17565216,-0.12911166,0.1863275,-0.09729591,-0.00167415,-0.17189783,-0.09080684,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.18903531,0.1636812,-0.17189783,-0.09080684,-0.18528226,-0.12734395,0.02573994,-0.21564376,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
1,-0.18528226,-0.12734395,-0.00860435,-0.0274686,-0.19695304,-0.11783286,-0.12911166,0.1863275,-0.17189783,-0.09080684,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.0827577,-0.04258499,-0.20292647,0.11237034,-0.17189783,-0.09080684,-0.03667828,-0.2374539,0.02573994,-0.21564376,-0.0827577,-0.04258499,0.02573994,-0.21564376,-0.17189783,-0.09080684,0.0510232,-0.17565216,-0.18528226,-0.12734395,-0.19695304,-0.11783286,-0.19695304,-0.11783286,-0.0368077,0.0713087,0.0510232,-0.17565216,-0.03667828,-0.2374539,-0.20292647,0.11237034,-0.0827577,-0.04258499,-0.18528226,-0.12734395,-0.19695304,-0.11783286,0.02573994,-0.21564376,0.02573994,-0.21564376,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.0636954,-0.03358733,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.17189783,-0.09080684,-0.20292647,0.11237034,0.16728039,-0.14535777,-0.10417101,0.08743955,-0.17189783,-0.09080684,-0.18528226,-0.12734395,-0.0636954,-0.03358733,-0.18528226,-0.12734395,0.02573994,-0.21564376,-0.09729591,-0.00167415,-0.17189783,-0.09080684,0.02573994,-0.21564376,0.0510232,-0.17565216,-0.17189783,-0.09080684,-0.19695304,-0.11783286,-0.03667828,-0.2374539,-0.18903531,0.1636812,-0.12911166,0.1863275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class1
